UniProtKB	Q9H3K6	BOLA2		GO:0016226	PMID:27519415	IDA		P	BolA-like protein 2	BOLA2B|BOLA2A|My016	protein	NCBITaxon:9606	20251229	ComplexPortal		UniProtKB:Q9H3K6
UniProtKB	Q8IWL3	HSCB		GO:0016226	PMID:20668094	IMP		P	Iron-sulfur cluster co-chaperone protein HscB	DNAJC20|HSC20	protein	NCBITaxon:9606	20110614	UniProt		UniProtKB:Q8IWL3
ComplexPortal	CPX-2840	cia_human		GO:0016226	PMID:32222833	IDA		P	CIAO1-CIAO2A-CIAO3 cytosolic iron-sulfur protein assembly complex	CIAO3???CIAO1???CIA2A complex|CIAO1:CIAO2A:CIAO3	protein_complex	NCBITaxon:9606	20240823	ComplexPortal		
UniProtKB	P53384	NUBP1		GO:0016226	PMID:18573874	IMP		P	Cytosolic Fe-S cluster assembly factor NUBP1	NBP|NBP1	protein	NCBITaxon:9606	20090714	UniProt		UniProtKB:P53384
UniProtKB	Q9Y697	NFS1		GO:0016226	PMID:16847322	IDA		P	Cysteine desulfurase	NIFS|HUSSY-08	protein	NCBITaxon:9606	20250119	HGNC-UCL		UniProtKB:Q9Y697
UniProtKB	P53384	NUBP1		GO:0051536	PMID:18573874	IDA		F	Cytosolic Fe-S cluster assembly factor NUBP1	NBP|NBP1	protein	NCBITaxon:9606	20090714	UniProt		UniProtKB:P53384
UniProtKB	Q9H1K1	ISCU		GO:0044572	PMID:16527810	IDA		P	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220823	UniProt		UniProtKB:Q9H1K1-2
UniProtKB	Q9H1K1	ISCU		GO:0044572	PMID:23940031	IDA		P	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220902	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0044572	PMID:29576242	IDA		P	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220630	UniProt		UniProtKB:Q9H1K1-1
UniProtKB	Q9H1K1	ISCU		GO:0044572	PMID:29309586	IMP		P	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220613	UniProt	GO:0005737	UniProtKB:Q9H1K1-2
UniProtKB	Q9H1K1	ISCU		GO:0044571	PMID:23940031	IDA		P	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220623	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0044571	PMID:24971490	IDA		P	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220704	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0044571	PMID:29576242	IDA		P	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220630	UniProt		UniProtKB:Q9H1K1-1
UniProtKB	Q9H1K1	ISCU		GO:0044571	PMID:38627381	IDA		P	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20250130	FlyBase		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0140132	PMID:38627381	IDA		F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20250130	FlyBase		UniProtKB:Q9H1K1
UniProtKB	Q9BUE6	ISCA1		GO:0005515	PMID:25347204	IPI	UniProtKB:Q86U28	F	Iron-sulfur cluster assembly 1 homolog, mitochondrial	HBLD2|GK004	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9BUE6
UniProtKB	Q9BUE6	ISCA1		GO:0005515	PMID:33961781	IPI	UniProtKB:Q86U28	F	Iron-sulfur cluster assembly 1 homolog, mitochondrial	HBLD2|GK004	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9BUE6
UniProtKB	Q9BUE6	ISCA1		GO:0005515	PMID:40205054	IPI	UniProtKB:Q86U28	F	Iron-sulfur cluster assembly 1 homolog, mitochondrial	HBLD2|GK004	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9BUE6
UniProtKB	Q9BUE6	ISCA1		GO:0051604	PMID:25347204	IDA		P	Iron-sulfur cluster assembly 1 homolog, mitochondrial	HBLD2|GK004	protein	NCBITaxon:9606	20250715	ComplexPortal		UniProtKB:Q9BUE6
UniProtKB	Q9BUE6	ISCA1		GO:0005739	PMID:22323289	IDA		C	Iron-sulfur cluster assembly 1 homolog, mitochondrial	HBLD2|GK004	protein	NCBITaxon:9606	20250715	ComplexPortal		UniProtKB:Q9BUE6
UniProtKB	Q9BUE6	ISCA1		GO:0120510	PMID:25347204	IDA		C	Iron-sulfur cluster assembly 1 homolog, mitochondrial	HBLD2|GK004	protein	NCBITaxon:9606	20240513	FlyBase		UniProtKB:Q9BUE6
UniProtKB	Q8TB37	NUBPL		GO:0032981	PMID:19752196	IMP		P	Iron-sulfur cluster transfer protein NUBPL	C14orf127	protein	NCBITaxon:9606	20100815	UniProt		UniProtKB:Q8TB37
UniProtKB	Q9H7H0	METTL17		GO:0051539	PMID:36482135	IDA		F	Ribosome assembly protein METTL17, mitochondrial	METT11D1	protein	NCBITaxon:9606	20240221	UniProt		UniProtKB:Q9H7H0
UniProtKB	Q9H7H0	METTL17		GO:0051539	PMID:38199006	IDA		F	Ribosome assembly protein METTL17, mitochondrial	METT11D1	protein	NCBITaxon:9606	20240221	UniProt		UniProtKB:Q9H7H0
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:25347204	IPI	UniProtKB:Q9BUE6	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:25416956	IPI	UniProtKB:Q9H4P4	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:31831856	IPI	UniProtKB:Q5T440	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32296183	IPI	UniProtKB:P51687	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32296183	IPI	UniProtKB:P55040	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32296183	IPI	UniProtKB:P60228	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32296183	IPI	UniProtKB:Q49AR9	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32296183	IPI	UniProtKB:Q96HA8	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32296183	IPI	UniProtKB:Q96NT3-2	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32296183	IPI	UniProtKB:Q9H4P4	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32296183	IPI	UniProtKB:Q9H5Z6-2	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32814053	IPI	UniProtKB:A0A6Q8PF08	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32814053	IPI	UniProtKB:G5E9A7	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32814053	IPI	UniProtKB:O60333-2	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32814053	IPI	UniProtKB:O76024	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32814053	IPI	UniProtKB:P02766	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32814053	IPI	UniProtKB:P06396	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32814053	IPI	UniProtKB:P22607	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32814053	IPI	UniProtKB:P28329-3	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32814053	IPI	UniProtKB:P28799	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:32814053	IPI	UniProtKB:Q7Z699	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:33961781	IPI	UniProtKB:Q5T440	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:33961781	IPI	UniProtKB:Q9BUE6	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:33961781	IPI	UniProtKB:Q9H4P4	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:39408793	IPI	UniProtKB:Q5T440	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:40205054	IPI	UniProtKB:Q5T440	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005515	PMID:40205054	IPI	UniProtKB:Q9BUE6	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0042802	PMID:25347204	IPI	UniProtKB:Q86U28	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0042802	PMID:31831856	IPI	UniProtKB:Q86U28	F	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0051604	PMID:25347204	IDA		P	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20250715	ComplexPortal		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0005739	PMID:22323289	IDA		C	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20250715	ComplexPortal		UniProtKB:Q86U28
UniProtKB	Q86U28	ISCA2		GO:0120510	PMID:25347204	IDA		C	Iron-sulfur cluster assembly 2 homolog, mitochondrial	HBLD1	protein	NCBITaxon:9606	20240513	FlyBase		UniProtKB:Q86U28
ComplexPortal	CPX-6861	bola2-glrx3_human		GO:0006879	PMID:27519415	IDA		P	BOLA2-GLRX3 iron-sulfur cluster assembly complex	BOLA2-GRX3 complex|2xBOLA2:GLRX3|BOLA2-GLRX3 Fe-S cluster assembly complex	protein_complex	NCBITaxon:9606	20251229	ComplexPortal		
ComplexPortal	CPX-6861	bola2-glrx3_human		GO:0045454	PMID:27519415	IDA		P	BOLA2-GLRX3 iron-sulfur cluster assembly complex	BOLA2-GRX3 complex|2xBOLA2:GLRX3|BOLA2-GLRX3 Fe-S cluster assembly complex	protein_complex	NCBITaxon:9606	20251229	ComplexPortal		
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:11060020	IPI	UniProtKB:Q9Y697	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220613	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:15778465	IPI	UniProtKB:P31947	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:16527810	IPI	UniProtKB:Q9Y697	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20071022	HGNC-UCL		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:20668094	IPI	UniProtKB:Q8IWL3	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20110614	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:23940031	IPI	UniProtKB:P38646	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220623	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:23940031	IPI	UniProtKB:Q8IWL3	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220623	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:23940031	IPI	UniProtKB:Q9Y697	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220624	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:24606901	IPI	UniProtKB:P21912	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:25416956	IPI	UniProtKB:P00492	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:25416956	IPI	UniProtKB:P0C7W6	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:25416956	IPI	UniProtKB:P37198	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:25416956	IPI	UniProtKB:Q08379	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:25416956	IPI	UniProtKB:Q13422	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:25416956	IPI	UniProtKB:Q6A162	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:25416956	IPI	UniProtKB:Q6RW13	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:25416956	IPI	UniProtKB:Q7Z6G3-2	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:25416956	IPI	UniProtKB:Q8IZU0	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:25416956	IPI	UniProtKB:Q8N9N5	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:25416956	IPI	UniProtKB:Q8TBB1	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:25416956	IPI	UniProtKB:Q9UJV3-2	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:26702583	IPI	UniProtKB:P38646	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20171102	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:26749241	IPI	UniProtKB:P21912	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:29097656	IPI	UniProtKB:Q9HD34|UniProtKB:Q9Y697	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220627	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:29309586	IPI	UniProtKB:Q8IWL3	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220823	UniProt	GO:0005737	UniProtKB:Q9H1K1-2
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:31101807	IPI	UniProtKB:Q16595	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20240620	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:31515488	IPI	UniProtKB:P00492	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:32296183	IPI	UniProtKB:A6NEM1	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:32296183	IPI	UniProtKB:O76011	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:32296183	IPI	UniProtKB:P37198	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:32296183	IPI	UniProtKB:Q8NA61-2	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:32296183	IPI	UniProtKB:Q9NRD5	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:35271311	IPI	UniProtKB:P62258	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:36931259	IPI	UniProtKB:P31947	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005515	PMID:36931259	IPI	UniProtKB:P62258	F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20260228	IntAct		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0008198	PMID:38627381	IDA		F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20250130	FlyBase		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0008270	PMID:30031876	IDA		F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220630	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0042803	PMID:29097656	IDA		F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220630	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0042803	PMID:34824239	IDA		F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220630	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0060090	PMID:16527810	IDA		F	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20071022	HGNC-UCL		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0006879	PMID:16517407	IDA		P	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20221212	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0006879	PMID:23508953	IDA		P	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20220623	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:1902958	PMID:20436681	IMP		P	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20190314	ARUK-UCL		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:1904439	PMID:20436681	IMP		P	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20190314	ARUK-UCL		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005737	GO_REF:0000054	IDA		C	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20100607	LIFEdb		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005737	PMID:11060020	IDA		C	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20050601	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005739	GO_REF:0000052	IDA		C	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20251115	HPA		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005739	PMID:11060020	IDA		C	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20050601	UniProt		UniProtKB:Q9H1K1
UniProtKB	Q9H1K1	ISCU		GO:0005739	PMID:26702583	IDA		C	Iron-sulfur cluster assembly enzyme ISCU	NIFUN	protein	NCBITaxon:9606	20171102	UniProt		UniProtKB:Q9H1K1
